inSmi	refIdx2	Sim
Cc1cc(ccc1C(C)C)N(C2=C(C(=O)c3ccccc3C2=O)N4CCOCC4)C(=O)C	9	0.0369
Cc1cc(ccc1C(C)C)N(C2=C(C(=O)c3ccccc3C2=O)N4CCOCC4)C(=O)C	6	0.0368
Cc1cc(ccc1C(C)C)N(C2=C(C(=O)c3ccccc3C2=O)N4CCOCC4)C(=O)C	37	0.0356
Cc1cc(ccc1C(C)C)N(C2=C(C(=O)c3ccccc3C2=O)N4CCOCC4)C(=O)C	36	0.0344
Cc1cc(ccc1C(C)C)N(C2=C(C(=O)c3ccccc3C2=O)N4CCOCC4)C(=O)C	70	0.0341
Cc1cc(ccc1C(C)C)N(C2=C(C(=O)c3ccccc3C2=O)N4CCOCC4)C(=O)C	0	0.0339
Cc1cc(ccc1C(C)C)N(C2=C(C(=O)c3ccccc3C2=O)N4CCOCC4)C(=O)C	46	0.0329
Cc1cc(ccc1C(C)C)N(C2=C(C(=O)c3ccccc3C2=O)N4CCOCC4)C(=O)C	94	0.0303
Cc1cc(ccc1C(C)C)N(C2=C(C(=O)c3ccccc3C2=O)N4CCOCC4)C(=O)C	88	0.0295
Cc1cc(ccc1C(C)C)N(C2=C(C(=O)c3ccccc3C2=O)N4CCOCC4)C(=O)C	4	0.0249
Cc1cc(ccc1C(C)C)N(C2=C(C(=O)c3ccccc3C2=O)N4CCOCC4)C(=O)C	68	0.0242
Cc1cc(ccc1C(C)C)N(C2=C(C(=O)c3ccccc3C2=O)N4CCOCC4)C(=O)C	34	0.0238
Cc1cc(ccc1C(C)C)N(C2=C(C(=O)c3ccccc3C2=O)N4CCOCC4)C(=O)C	2	0.0209
Cc1cc(ccc1C(C)C)N(C2=C(C(=O)c3ccccc3C2=O)N4CCOCC4)C(=O)C	18	0.0185
Cc1cc(ccc1C(C)C)N(C2=C(C(=O)c3ccccc3C2=O)N4CCOCC4)C(=O)C	19	0.0131
Cc1cc(ccc1C(C)C)N(C2=C(C(=O)c3ccccc3C2=O)N4CCOCC4)C(=O)C	99	0.0092
Cc1cc(ccc1C(C)C)N(C2=C(C(=O)c3ccccc3C2=O)N4CCOCC4)C(=O)C	90	0.0050
Cc1cc(ccc1C(C)C)N(C2=C(C(=O)c3ccccc3C2=O)N4CCOCC4)C(=O)C	11	0.0031
CC(=O)N(c1ccc(c(c1)Cl)Cl)C2=C(C(=O)c3ccccc3C2=O)N(C)C	52	0.4010
CC(=O)N(c1ccc(c(c1)Cl)Cl)C2=C(C(=O)c3ccccc3C2=O)N(C)C	21	0.1051
CC(=O)N(c1ccc(c(c1)Cl)Cl)C2=C(C(=O)c3ccccc3C2=O)N(C)C	24	0.0973
CC(=O)N(c1ccc(c(c1)Cl)Cl)C2=C(C(=O)c3ccccc3C2=O)N(C)C	30	0.0871
CC(=O)N(c1ccc(c(c1)Cl)Cl)C2=C(C(=O)c3ccccc3C2=O)N(C)C	28	0.0831
CC(=O)N(c1ccc(c(c1)Cl)Cl)C2=C(C(=O)c3ccccc3C2=O)N(C)C	47	0.0824
CC(=O)N(c1ccc(c(c1)Cl)Cl)C2=C(C(=O)c3ccccc3C2=O)N(C)C	59	0.0810
CC(=O)N(c1ccc(c(c1)Cl)Cl)C2=C(C(=O)c3ccccc3C2=O)N(C)C	87	0.0795
CC(=O)N(c1ccc(c(c1)Cl)Cl)C2=C(C(=O)c3ccccc3C2=O)N(C)C	39	0.0777
CC(=O)N(c1ccc(c(c1)Cl)Cl)C2=C(C(=O)c3ccccc3C2=O)N(C)C	25	0.0750
CC(=O)N(c1ccc(c(c1)Cl)Cl)C2=C(C(=O)c3ccccc3C2=O)N(C)C	78	0.0732
CC(=O)N(c1ccc(c(c1)Cl)Cl)C2=C(C(=O)c3ccccc3C2=O)N(C)C	43	0.0723
CC(=O)N(c1ccc(c(c1)Cl)Cl)C2=C(C(=O)c3ccccc3C2=O)N(C)C	29	0.0717
CC(=O)N(c1ccc(c(c1)Cl)Cl)C2=C(C(=O)c3ccccc3C2=O)N(C)C	33	0.0714
CC(=O)N(c1ccc(c(c1)Cl)Cl)C2=C(C(=O)c3ccccc3C2=O)N(C)C	8	0.0713
CC(=O)N(c1ccc(c(c1)Cl)Cl)C2=C(C(=O)c3ccccc3C2=O)N(C)C	31	0.0675
CC(=O)N(c1ccc(c(c1)Cl)Cl)C2=C(C(=O)c3ccccc3C2=O)N(C)C	85	0.0662
CC(=O)N(c1ccc(c(c1)Cl)Cl)C2=C(C(=O)c3ccccc3C2=O)N(C)C	41	0.0657
CC(=O)N(c1ccc(c(c1)Cl)Cl)C2=C(C(=O)c3ccccc3C2=O)N(C)C	74	0.0656
CC(=O)N(c1ccc(c(c1)Cl)Cl)C2=C(C(=O)c3ccccc3C2=O)N(C)C	98	0.0653
CC(=O)N(c1ccc(c(c1)Cl)Cl)C2=C(C(=O)c3ccccc3C2=O)N(C)C	50	0.0640
CC(=O)N(c1ccc(c(c1)Cl)Cl)C2=C(C(=O)c3ccccc3C2=O)N(C)C	91	0.0637
CC(=O)N(c1ccc(c(c1)Cl)Cl)C2=C(C(=O)c3ccccc3C2=O)N(C)C	20	0.0636
CC(=O)N(c1ccc(c(c1)Cl)Cl)C2=C(C(=O)c3ccccc3C2=O)N(C)C	54	0.0633
CC(=O)N(c1ccc(c(c1)Cl)Cl)C2=C(C(=O)c3ccccc3C2=O)N(C)C	58	0.0631
CC(=O)N(c1ccc(c(c1)Cl)Cl)C2=C(C(=O)c3ccccc3C2=O)N(C)C	64	0.0621
CC(=O)N(c1ccc(c(c1)Cl)Cl)C2=C(C(=O)c3ccccc3C2=O)N(C)C	75	0.0620
CC(=O)N(c1ccc(c(c1)Cl)Cl)C2=C(C(=O)c3ccccc3C2=O)N(C)C	48	0.0616
CC(=O)N(c1ccc(c(c1)Cl)Cl)C2=C(C(=O)c3ccccc3C2=O)N(C)C	32	0.0611
CC(=O)N(c1ccc(c(c1)Cl)Cl)C2=C(C(=O)c3ccccc3C2=O)N(C)C	67	0.0603
CC(=O)N(c1ccc(c(c1)Cl)Cl)C2=C(C(=O)c3ccccc3C2=O)N(C)C	80	0.0590
CC(=O)N(c1ccc(c(c1)Cl)Cl)C2=C(C(=O)c3ccccc3C2=O)N(C)C	69	0.0582
CC(=O)N(c1ccc(c(c1)Cl)Cl)C2=C(C(=O)c3ccccc3C2=O)N(C)C	57	0.0579
CC(=O)N(c1ccc(c(c1)Cl)Cl)C2=C(C(=O)c3ccccc3C2=O)N(C)C	73	0.0577
CC(=O)N(c1ccc(c(c1)Cl)Cl)C2=C(C(=O)c3ccccc3C2=O)N(C)C	65	0.0573
CC(=O)N(c1ccc(c(c1)Cl)Cl)C2=C(C(=O)c3ccccc3C2=O)N(C)C	82	0.0566
CC(=O)N(c1ccc(c(c1)Cl)Cl)C2=C(C(=O)c3ccccc3C2=O)N(C)C	13	0.0551
CC(=O)N(c1ccc(c(c1)Cl)Cl)C2=C(C(=O)c3ccccc3C2=O)N(C)C	97	0.0550
CC(=O)N(c1ccc(c(c1)Cl)Cl)C2=C(C(=O)c3ccccc3C2=O)N(C)C	96	0.0550
CC(=O)N(c1ccc(c(c1)Cl)Cl)C2=C(C(=O)c3ccccc3C2=O)N(C)C	5	0.0537
CC(=O)N(c1ccc(c(c1)Cl)Cl)C2=C(C(=O)c3ccccc3C2=O)N(C)C	23	0.0535
CC(=O)N(c1ccc(c(c1)Cl)Cl)C2=C(C(=O)c3ccccc3C2=O)N(C)C	17	0.0534
CC(=O)N(c1ccc(c(c1)Cl)Cl)C2=C(C(=O)c3ccccc3C2=O)N(C)C	22	0.0531
CC(=O)N(c1ccc(c(c1)Cl)Cl)C2=C(C(=O)c3ccccc3C2=O)N(C)C	45	0.0528
CC(=O)N(c1ccc(c(c1)Cl)Cl)C2=C(C(=O)c3ccccc3C2=O)N(C)C	72	0.0523
CC(=O)N(c1ccc(c(c1)Cl)Cl)C2=C(C(=O)c3ccccc3C2=O)N(C)C	35	0.0519
CC(=O)N(c1ccc(c(c1)Cl)Cl)C2=C(C(=O)c3ccccc3C2=O)N(C)C	63	0.0517
CC(=O)N(c1ccc(c(c1)Cl)Cl)C2=C(C(=O)c3ccccc3C2=O)N(C)C	15	0.0516
CC(=O)N(c1ccc(c(c1)Cl)Cl)C2=C(C(=O)c3ccccc3C2=O)N(C)C	84	0.0510
CC(=O)N(c1ccc(c(c1)Cl)Cl)C2=C(C(=O)c3ccccc3C2=O)N(C)C	38	0.0509
CC(=O)N(c1ccc(c(c1)Cl)Cl)C2=C(C(=O)c3ccccc3C2=O)N(C)C	62	0.0504
CC(=O)N(c1ccc(c(c1)Cl)Cl)C2=C(C(=O)c3ccccc3C2=O)N(C)C	60	0.0503
CC(=O)N(c1ccc(c(c1)Cl)Cl)C2=C(C(=O)c3ccccc3C2=O)N(C)C	3	0.0502
CC(=O)N(c1ccc(c(c1)Cl)Cl)C2=C(C(=O)c3ccccc3C2=O)N(C)C	79	0.0501
CC(=O)N(c1ccc(c(c1)Cl)Cl)C2=C(C(=O)c3ccccc3C2=O)N(C)C	42	0.0501
CC(=O)N(c1ccc(c(c1)Cl)Cl)C2=C(C(=O)c3ccccc3C2=O)N(C)C	1	0.0497
CC(=O)N(c1ccc(c(c1)Cl)Cl)C2=C(C(=O)c3ccccc3C2=O)N(C)C	93	0.0496
CC(=O)N(c1ccc(c(c1)Cl)Cl)C2=C(C(=O)c3ccccc3C2=O)N(C)C	49	0.0493
CC(=O)N(c1ccc(c(c1)Cl)Cl)C2=C(C(=O)c3ccccc3C2=O)N(C)C	81	0.0493
CC(=O)N(c1ccc(c(c1)Cl)Cl)C2=C(C(=O)c3ccccc3C2=O)N(C)C	51	0.0486
CC(=O)N(c1ccc(c(c1)Cl)Cl)C2=C(C(=O)c3ccccc3C2=O)N(C)C	89	0.0480
CC(=O)N(c1ccc(c(c1)Cl)Cl)C2=C(C(=O)c3ccccc3C2=O)N(C)C	7	0.0477
CC(=O)N(c1ccc(c(c1)Cl)Cl)C2=C(C(=O)c3ccccc3C2=O)N(C)C	86	0.0475
CC(=O)N(c1ccc(c(c1)Cl)Cl)C2=C(C(=O)c3ccccc3C2=O)N(C)C	92	0.0468
CC(=O)N(c1ccc(c(c1)Cl)Cl)C2=C(C(=O)c3ccccc3C2=O)N(C)C	76	0.0461
CC(=O)N(c1ccc(c(c1)Cl)Cl)C2=C(C(=O)c3ccccc3C2=O)N(C)C	66	0.0456
CC(=O)N(c1ccc(c(c1)Cl)Cl)C2=C(C(=O)c3ccccc3C2=O)N(C)C	56	0.0455
CC(=O)N(c1ccc(c(c1)Cl)Cl)C2=C(C(=O)c3ccccc3C2=O)N(C)C	77	0.0444
CC(=O)N(c1ccc(c(c1)Cl)Cl)C2=C(C(=O)c3ccccc3C2=O)N(C)C	40	0.0444
CC(=O)N(c1ccc(c(c1)Cl)Cl)C2=C(C(=O)c3ccccc3C2=O)N(C)C	14	0.0441
CC(=O)N(c1ccc(c(c1)Cl)Cl)C2=C(C(=O)c3ccccc3C2=O)N(C)C	71	0.0428
CC(=O)N(c1ccc(c(c1)Cl)Cl)C2=C(C(=O)c3ccccc3C2=O)N(C)C	27	0.0428
CC(=O)N(c1ccc(c(c1)Cl)Cl)C2=C(C(=O)c3ccccc3C2=O)N(C)C	44	0.0419
CC(=O)N(c1ccc(c(c1)Cl)Cl)C2=C(C(=O)c3ccccc3C2=O)N(C)C	36	0.0406
CC(=O)N(c1ccc(c(c1)Cl)Cl)C2=C(C(=O)c3ccccc3C2=O)N(C)C	12	0.0406
CC(=O)N(c1ccc(c(c1)Cl)Cl)C2=C(C(=O)c3ccccc3C2=O)N(C)C	26	0.0405
CC(=O)N(c1ccc(c(c1)Cl)Cl)C2=C(C(=O)c3ccccc3C2=O)N(C)C	83	0.0397
CC(=O)N(c1ccc(c(c1)Cl)Cl)C2=C(C(=O)c3ccccc3C2=O)N(C)C	9	0.0396
CC(=O)N(c1ccc(c(c1)Cl)Cl)C2=C(C(=O)c3ccccc3C2=O)N(C)C	100	0.0395
CC(=O)N(c1ccc(c(c1)Cl)Cl)C2=C(C(=O)c3ccccc3C2=O)N(C)C	37	0.0394
CC(=O)N(c1ccc(c(c1)Cl)Cl)C2=C(C(=O)c3ccccc3C2=O)N(C)C	0	0.0388
CC(=O)N(c1ccc(c(c1)Cl)Cl)C2=C(C(=O)c3ccccc3C2=O)N(C)C	61	0.0378
CC(=O)N(c1ccc(c(c1)Cl)Cl)C2=C(C(=O)c3ccccc3C2=O)N(C)C	46	0.0375
CC(=O)N(c1ccc(c(c1)Cl)Cl)C2=C(C(=O)c3ccccc3C2=O)N(C)C	16	0.0374
CC(=O)N(c1ccc(c(c1)Cl)Cl)C2=C(C(=O)c3ccccc3C2=O)N(C)C	10	0.0374
CC(=O)N(c1ccc(c(c1)Cl)Cl)C2=C(C(=O)c3ccccc3C2=O)N(C)C	55	0.0374
CC(=O)N(c1ccc(c(c1)Cl)Cl)C2=C(C(=O)c3ccccc3C2=O)N(C)C	95	0.0336
CC(=O)N(c1ccc(c(c1)Cl)Cl)C2=C(C(=O)c3ccccc3C2=O)N(C)C	70	0.0335
CC(=O)N(c1ccc(c(c1)Cl)Cl)C2=C(C(=O)c3ccccc3C2=O)N(C)C	94	0.0322
CC(=O)N(c1ccc(c(c1)Cl)Cl)C2=C(C(=O)c3ccccc3C2=O)N(C)C	4	0.0308
CC(=O)N(c1ccc(c(c1)Cl)Cl)C2=C(C(=O)c3ccccc3C2=O)N(C)C	68	0.0299
CC(=O)N(c1ccc(c(c1)Cl)Cl)C2=C(C(=O)c3ccccc3C2=O)N(C)C	2	0.0274
CC(=O)N(c1ccc(c(c1)Cl)Cl)C2=C(C(=O)c3ccccc3C2=O)N(C)C	6	0.0262
CC(=O)N(c1ccc(c(c1)Cl)Cl)C2=C(C(=O)c3ccccc3C2=O)N(C)C	88	0.0244
CC(=O)N(c1ccc(c(c1)Cl)Cl)C2=C(C(=O)c3ccccc3C2=O)N(C)C	18	0.0222
CC(=O)N(c1ccc(c(c1)Cl)Cl)C2=C(C(=O)c3ccccc3C2=O)N(C)C	19	0.0176
CC(=O)N(c1ccc(c(c1)Cl)Cl)C2=C(C(=O)c3ccccc3C2=O)N(C)C	34	0.0175
CC(=O)N(c1ccc(c(c1)Cl)Cl)C2=C(C(=O)c3ccccc3C2=O)N(C)C	99	0.0077
CC(=O)N(c1ccc(c(c1)Cl)Cl)C2=C(C(=O)c3ccccc3C2=O)N(C)C	11	0.0042
CC(=O)N(c1ccc(c(c1)Cl)Cl)C2=C(C(=O)c3ccccc3C2=O)N(C)C	90	0.0019
c1ccc(cc1)CCNc2c3c(c4ccccc4[nH]3)ncn2	49	0.1581
c1ccc(cc1)CCNc2c3c(c4ccccc4[nH]3)ncn2	62	0.1549
c1ccc(cc1)CCNc2c3c(c4ccccc4[nH]3)ncn2	96	0.1229
c1ccc(cc1)CCNc2c3c(c4ccccc4[nH]3)ncn2	33	0.1227
c1ccc(cc1)CCNc2c3c(c4ccccc4[nH]3)ncn2	71	0.1225
c1ccc(cc1)CCNc2c3c(c4ccccc4[nH]3)ncn2	30	0.1221
c1ccc(cc1)CCNc2c3c(c4ccccc4[nH]3)ncn2	60	0.1190
c1ccc(cc1)CCNc2c3c(c4ccccc4[nH]3)ncn2	76	0.1163
c1ccc(cc1)CCNc2c3c(c4ccccc4[nH]3)ncn2	56	0.1134
c1ccc(cc1)CCNc2c3c(c4ccccc4[nH]3)ncn2	82	0.1068
c1ccc(cc1)CCNc2c3c(c4ccccc4[nH]3)ncn2	65	0.1058
c1ccc(cc1)CCNc2c3c(c4ccccc4[nH]3)ncn2	78	0.0992
c1ccc(cc1)CCNc2c3c(c4ccccc4[nH]3)ncn2	75	0.0975
c1ccc(cc1)CCNc2c3c(c4ccccc4[nH]3)ncn2	22	0.0969
c1ccc(cc1)CCNc2c3c(c4ccccc4[nH]3)ncn2	86	0.0959
c1ccc(cc1)CCNc2c3c(c4ccccc4[nH]3)ncn2	15	0.0951
c1ccc(cc1)CCNc2c3c(c4ccccc4[nH]3)ncn2	28	0.0944
c1ccc(cc1)CCNc2c3c(c4ccccc4[nH]3)ncn2	59	0.0939
c1ccc(cc1)CCNc2c3c(c4ccccc4[nH]3)ncn2	39	0.0883
c1ccc(cc1)CCNc2c3c(c4ccccc4[nH]3)ncn2	57	0.0876
c1ccc(cc1)CCNc2c3c(c4ccccc4[nH]3)ncn2	27	0.0871
c1ccc(cc1)CCNc2c3c(c4ccccc4[nH]3)ncn2	72	0.0868
c1ccc(cc1)CCNc2c3c(c4ccccc4[nH]3)ncn2	31	0.0867
c1ccc(cc1)CCNc2c3c(c4ccccc4[nH]3)ncn2	48	0.0857
c1ccc(cc1)CCNc2c3c(c4ccccc4[nH]3)ncn2	80	0.0853
c1ccc(cc1)CCNc2c3c(c4ccccc4[nH]3)ncn2	74	0.0843
c1ccc(cc1)CCNc2c3c(c4ccccc4[nH]3)ncn2	0	0.0826
c1ccc(cc1)CCNc2c3c(c4ccccc4[nH]3)ncn2	73	0.0819
c1ccc(cc1)CCNc2c3c(c4ccccc4[nH]3)ncn2	50	0.0812
c1ccc(cc1)CCNc2c3c(c4ccccc4[nH]3)ncn2	41	0.0811
c1ccc(cc1)CCNc2c3c(c4ccccc4[nH]3)ncn2	89	0.0809
c1ccc(cc1)CCNc2c3c(c4ccccc4[nH]3)ncn2	14	0.0808
c1ccc(cc1)CCNc2c3c(c4ccccc4[nH]3)ncn2	37	0.0785
c1ccc(cc1)CCNc2c3c(c4ccccc4[nH]3)ncn2	46	0.0778
c1ccc(cc1)CCNc2c3c(c4ccccc4[nH]3)ncn2	23	0.0768
c1ccc(cc1)CCNc2c3c(c4ccccc4[nH]3)ncn2	35	0.0757
c1ccc(cc1)CCNc2c3c(c4ccccc4[nH]3)ncn2	43	0.0754
c1ccc(cc1)CCNc2c3c(c4ccccc4[nH]3)ncn2	42	0.0752
c1ccc(cc1)CCNc2c3c(c4ccccc4[nH]3)ncn2	95	0.0739
c1ccc(cc1)CCNc2c3c(c4ccccc4[nH]3)ncn2	40	0.0738
c1ccc(cc1)CCNc2c3c(c4ccccc4[nH]3)ncn2	66	0.0731
c1ccc(cc1)CCNc2c3c(c4ccccc4[nH]3)ncn2	12	0.0726
c1ccc(cc1)CCNc2c3c(c4ccccc4[nH]3)ncn2	17	0.0718
c1ccc(cc1)CCNc2c3c(c4ccccc4[nH]3)ncn2	64	0.0717
c1ccc(cc1)CCNc2c3c(c4ccccc4[nH]3)ncn2	100	0.0713
c1ccc(cc1)CCNc2c3c(c4ccccc4[nH]3)ncn2	1	0.0710
c1ccc(cc1)CCNc2c3c(c4ccccc4[nH]3)ncn2	84	0.0703
c1ccc(cc1)CCNc2c3c(c4ccccc4[nH]3)ncn2	81	0.0698
c1ccc(cc1)CCNc2c3c(c4ccccc4[nH]3)ncn2	77	0.0691
c1ccc(cc1)CCNc2c3c(c4ccccc4[nH]3)ncn2	94	0.0688
c1ccc(cc1)CCNc2c3c(c4ccccc4[nH]3)ncn2	24	0.0669
c1ccc(cc1)CCNc2c3c(c4ccccc4[nH]3)ncn2	20	0.0664
c1ccc(cc1)CCNc2c3c(c4ccccc4[nH]3)ncn2	55	0.0662
c1ccc(cc1)CCNc2c3c(c4ccccc4[nH]3)ncn2	92	0.0659
c1ccc(cc1)CCNc2c3c(c4ccccc4[nH]3)ncn2	83	0.0656
c1ccc(cc1)CCNc2c3c(c4ccccc4[nH]3)ncn2	9	0.0649
c1ccc(cc1)CCNc2c3c(c4ccccc4[nH]3)ncn2	8	0.0642
c1ccc(cc1)CCNc2c3c(c4ccccc4[nH]3)ncn2	19	0.0633
c1ccc(cc1)CCNc2c3c(c4ccccc4[nH]3)ncn2	53	0.0633
c1ccc(cc1)CCNc2c3c(c4ccccc4[nH]3)ncn2	10	0.0627
c1ccc(cc1)CCNc2c3c(c4ccccc4[nH]3)ncn2	61	0.0626
c1ccc(cc1)CCNc2c3c(c4ccccc4[nH]3)ncn2	16	0.0615
c1ccc(cc1)CCNc2c3c(c4ccccc4[nH]3)ncn2	98	0.0614
c1ccc(cc1)CCNc2c3c(c4ccccc4[nH]3)ncn2	38	0.0606
c1ccc(cc1)CCNc2c3c(c4ccccc4[nH]3)ncn2	25	0.0592
c1ccc(cc1)CCNc2c3c(c4ccccc4[nH]3)ncn2	63	0.0583
c1ccc(cc1)CCNc2c3c(c4ccccc4[nH]3)ncn2	69	0.0577
c1ccc(cc1)CCNc2c3c(c4ccccc4[nH]3)ncn2	26	0.0573
c1ccc(cc1)CCNc2c3c(c4ccccc4[nH]3)ncn2	7	0.0571
c1ccc(cc1)CCNc2c3c(c4ccccc4[nH]3)ncn2	21	0.0569
c1ccc(cc1)CCNc2c3c(c4ccccc4[nH]3)ncn2	3	0.0564
c1ccc(cc1)CCNc2c3c(c4ccccc4[nH]3)ncn2	45	0.0560
c1ccc(cc1)CCNc2c3c(c4ccccc4[nH]3)ncn2	58	0.0557
c1ccc(cc1)CCNc2c3c(c4ccccc4[nH]3)ncn2	13	0.0531
c1ccc(cc1)CCNc2c3c(c4ccccc4[nH]3)ncn2	52	0.0508
c1ccc(cc1)CCNc2c3c(c4ccccc4[nH]3)ncn2	79	0.0507
c1ccc(cc1)CCNc2c3c(c4ccccc4[nH]3)ncn2	32	0.0504
c1ccc(cc1)CCNc2c3c(c4ccccc4[nH]3)ncn2	5	0.0500
c1ccc(cc1)CCNc2c3c(c4ccccc4[nH]3)ncn2	87	0.0498
c1ccc(cc1)CCNc2c3c(c4ccccc4[nH]3)ncn2	70	0.0486
c1ccc(cc1)CCNc2c3c(c4ccccc4[nH]3)ncn2	88	0.0484
c1ccc(cc1)CCNc2c3c(c4ccccc4[nH]3)ncn2	51	0.0479
c1ccc(cc1)CCNc2c3c(c4ccccc4[nH]3)ncn2	85	0.0465
c1ccc(cc1)CCNc2c3c(c4ccccc4[nH]3)ncn2	67	0.0463
c1ccc(cc1)CCNc2c3c(c4ccccc4[nH]3)ncn2	93	0.0459
c1ccc(cc1)CCNc2c3c(c4ccccc4[nH]3)ncn2	29	0.0447
c1ccc(cc1)CCNc2c3c(c4ccccc4[nH]3)ncn2	11	0.0418
c1ccc(cc1)CCNc2c3c(c4ccccc4[nH]3)ncn2	36	0.0409
c1ccc(cc1)CCNc2c3c(c4ccccc4[nH]3)ncn2	91	0.0390
c1ccc(cc1)CCNc2c3c(c4ccccc4[nH]3)ncn2	97	0.0384
c1ccc(cc1)CCNc2c3c(c4ccccc4[nH]3)ncn2	47	0.0375
c1ccc(cc1)CCNc2c3c(c4ccccc4[nH]3)ncn2	44	0.0371
c1ccc(cc1)CCNc2c3c(c4ccccc4[nH]3)ncn2	4	0.0365
c1ccc(cc1)CCNc2c3c(c4ccccc4[nH]3)ncn2	2	0.0363
c1ccc(cc1)CCNc2c3c(c4ccccc4[nH]3)ncn2	68	0.0358
c1ccc(cc1)CCNc2c3c(c4ccccc4[nH]3)ncn2	18	0.0201
c1ccc(cc1)CCNc2c3c(c4ccccc4[nH]3)ncn2	6	0.0161
c1ccc(cc1)CCNc2c3c(c4ccccc4[nH]3)ncn2	34	0.0147
c1ccc(cc1)CCNc2c3c(c4ccccc4[nH]3)ncn2	99	0.0123
c1ccc(cc1)CCNc2c3c(c4ccccc4[nH]3)ncn2	90	0.0004
Cc1ccc(cc1)c2c3cc(c(=O)[nH]c3n(n2)c4ccccc4)CNCc5ccc(cc5)OC	83	0.1735
Cc1ccc(cc1)c2c3cc(c(=O)[nH]c3n(n2)c4ccccc4)CNCc5ccc(cc5)OC	27	0.1636
Cc1ccc(cc1)c2c3cc(c(=O)[nH]c3n(n2)c4ccccc4)CNCc5ccc(cc5)OC	42	0.1155
Cc1ccc(cc1)c2c3cc(c(=O)[nH]c3n(n2)c4ccccc4)CNCc5ccc(cc5)OC	49	0.1122
Cc1ccc(cc1)c2c3cc(c(=O)[nH]c3n(n2)c4ccccc4)CNCc5ccc(cc5)OC	70	0.1099
Cc1ccc(cc1)c2c3cc(c(=O)[nH]c3n(n2)c4ccccc4)CNCc5ccc(cc5)OC	78	0.1084
Cc1ccc(cc1)c2c3cc(c(=O)[nH]c3n(n2)c4ccccc4)CNCc5ccc(cc5)OC	86	0.1056
Cc1ccc(cc1)c2c3cc(c(=O)[nH]c3n(n2)c4ccccc4)CNCc5ccc(cc5)OC	10	0.1053
Cc1ccc(cc1)c2c3cc(c(=O)[nH]c3n(n2)c4ccccc4)CNCc5ccc(cc5)OC	72	0.1038
Cc1ccc(cc1)c2c3cc(c(=O)[nH]c3n(n2)c4ccccc4)CNCc5ccc(cc5)OC	9	0.1030
Cc1ccc(cc1)c2c3cc(c(=O)[nH]c3n(n2)c4ccccc4)CNCc5ccc(cc5)OC	98	0.1008
Cc1ccc(cc1)c2c3cc(c(=O)[nH]c3n(n2)c4ccccc4)CNCc5ccc(cc5)OC	26	0.1008
Cc1ccc(cc1)c2c3cc(c(=O)[nH]c3n(n2)c4ccccc4)CNCc5ccc(cc5)OC	48	0.0993
Cc1ccc(cc1)c2c3cc(c(=O)[nH]c3n(n2)c4ccccc4)CNCc5ccc(cc5)OC	16	0.0984
Cc1ccc(cc1)c2c3cc(c(=O)[nH]c3n(n2)c4ccccc4)CNCc5ccc(cc5)OC	73	0.0977
Cc1ccc(cc1)c2c3cc(c(=O)[nH]c3n(n2)c4ccccc4)CNCc5ccc(cc5)OC	17	0.0963
Cc1ccc(cc1)c2c3cc(c(=O)[nH]c3n(n2)c4ccccc4)CNCc5ccc(cc5)OC	59	0.0959
Cc1ccc(cc1)c2c3cc(c(=O)[nH]c3n(n2)c4ccccc4)CNCc5ccc(cc5)OC	15	0.0947
Cc1ccc(cc1)c2c3cc(c(=O)[nH]c3n(n2)c4ccccc4)CNCc5ccc(cc5)OC	95	0.0937
Cc1ccc(cc1)c2c3cc(c(=O)[nH]c3n(n2)c4ccccc4)CNCc5ccc(cc5)OC	57	0.0926
Cc1ccc(cc1)c2c3cc(c(=O)[nH]c3n(n2)c4ccccc4)CNCc5ccc(cc5)OC	40	0.0914
Cc1ccc(cc1)c2c3cc(c(=O)[nH]c3n(n2)c4ccccc4)CNCc5ccc(cc5)OC	75	0.0905
Cc1ccc(cc1)c2c3cc(c(=O)[nH]c3n(n2)c4ccccc4)CNCc5ccc(cc5)OC	22	0.0903
Cc1ccc(cc1)c2c3cc(c(=O)[nH]c3n(n2)c4ccccc4)CNCc5ccc(cc5)OC	62	0.0895
Cc1ccc(cc1)c2c3cc(c(=O)[nH]c3n(n2)c4ccccc4)CNCc5ccc(cc5)OC	69	0.0884
Cc1ccc(cc1)c2c3cc(c(=O)[nH]c3n(n2)c4ccccc4)CNCc5ccc(cc5)OC	30	0.0856
Cc1ccc(cc1)c2c3cc(c(=O)[nH]c3n(n2)c4ccccc4)CNCc5ccc(cc5)OC	8	0.0852
Cc1ccc(cc1)c2c3cc(c(=O)[nH]c3n(n2)c4ccccc4)CNCc5ccc(cc5)OC	56	0.0850
Cc1ccc(cc1)c2c3cc(c(=O)[nH]c3n(n2)c4ccccc4)CNCc5ccc(cc5)OC	36	0.0837
Cc1ccc(cc1)c2c3cc(c(=O)[nH]c3n(n2)c4ccccc4)CNCc5ccc(cc5)OC	58	0.0828
Cc1ccc(cc1)c2c3cc(c(=O)[nH]c3n(n2)c4ccccc4)CNCc5ccc(cc5)OC	37	0.0828
Cc1ccc(cc1)c2c3cc(c(=O)[nH]c3n(n2)c4ccccc4)CNCc5ccc(cc5)OC	7	0.0809
Cc1ccc(cc1)c2c3cc(c(=O)[nH]c3n(n2)c4ccccc4)CNCc5ccc(cc5)OC	20	0.0805
